Houston,124.3,87.6,0.9824,30–4,30,34,52.7,44.9,28.2,34.1,14.6,21.7,36.1,29.3,62.4,49,43.9,39.8,30.9,15.8,6.6,44.4,55,34.5,43.1,62.1,76.80409175449473,79.589,2.2879424115176956,2025,1.483,1.7105263160000002,75.7192,,74.1,70.9,1.167,0.92,37.809476470588
Duke,127.2,90.9,0.9794,31–3,31,34,57.4,44.5,32.1,25.4,14.4,17.7,35.2,26.5,66.6,58,43.4,37.7,30.9,10.6,9.7,58.1,51.4,45.4,37.9,66.5,79.77914867365823,82.25349999999999,0.9644142343062776,2025,0.3690000000000002,0.7105263160000002,80.85244000000002,,78.4,71.5,1.242,0.93,29.669964705882
Auburn,129.5,93.3,0.9775,28–5,28,33,55.7,46,33.5,39.2,13.4,17.4,34.3,30.3,68.9,56.1,47.2,36.8,29.2,16.5,7.5,55.5,40.2,40.6,34.8,68.6,78.51302564102565,81.08500000000001,2.571771291483406,2025,0.6739999999999999,0.7105263160000002,34.32136,,74,73.5,1.213,1.007,45.600942121212
Florida,126.8,94.2,0.9683,30–4,30,34,55,45.3,32.6,33,15,17,38.1,28.8,70.8,56.4,45.9,35.5,29.6,12.3,8.6,52.4,46.4,43.6,37.3,70.3,78.0454914703493,82.17049999999999,2.0413917216556694,2025,2.854,2.710526316,28.523600000000005,,71.8,70.7,1.206,0.977,37.193514705882
Alabama,127.2,96.3,0.9608,25–8,25,33,56.3,47.9,40.1,33.9,16.7,13.5,34.7,29.2,76.3,59.7,48.8,35,30.8,10.1,12.2,54.1,43.8,46.2,35.1,75.4,78.064756909421,82.566,1.8153630726145225,2025,0.5870000000000002,0.6710526319999999,59.02804,,71.6,70.4,1.187,1.06,46.775587878788
Tennessee,118.7,90.5,0.9577,27–7,27,34,52.8,44.4,35.4,29.4,16,17.8,35.4,30.1,65.5,54.1,46.7,34,27.8,16.1,9.1,60.2,46.5,43,45.1,64.6,77.12592440427281,81.33850000000001,2.6536692661467716,2025,0.7250000000000001,0.6710526319999999,51.51624000000001,,74.3,74,1.142,0.963,40.826355882353
Texas Tech,125.6,96.9,0.9518,25–8,25,33,55.5,48,29.7,33.5,14.8,17.4,34.3,28.5,66.4,54.3,48.2,37.9,31.7,8.1,8,58.5,45,44.6,34.1,66.3,76.39995861783571,79.8535,1.9486102779444119,2025,0.847,1.151315789,36.97648,,76.4,69.5,1.2,1.002,34.75347
Iowa St.,119.2,92.6,0.948,24–9,24,33,54.6,48.4,38.5,28.9,16.9,21.8,32.2,28.4,69.5,55.1,47.5,35.8,33.2,10.2,9.3,53.9,55.3,36.9,40.7,69.3,77.87590187590187,81.048,2.3894778955791156,2025,-1.0470000000000002,-0.8486842109999999,35.626639999999995,,75.7,75,1.14,0.965,36.141709393939
Maryland,118.4,92.1,0.9473,25–8,25,33,53.8,47,32.9,25.9,14.5,20.2,31,27.2,70.7,52.7,47.6,37.2,30.7,12,6.4,50.4,49.4,35.5,35.8,70.6,77.50385395537525,80.92199999999998,1.639488409272582,2025,-0.0950000000000002,0.4539473679999999,66.3478,,75.5,73.9,1.151,0.944,32.494239393939
Arizona,123.1,96.3,0.9439,22–12,22,34,52.9,48.6,36.6,29.2,16.2,16.6,35.9,28.5,70.2,55.1,47.2,32.4,33.6,12,6.7,56.7,53.2,34.6,41.9,70.6,77.89729048519219,80.514,1.916416716656669,2025,0.129,0.4539473679999999,66.42096,,78.4,71.4,1.156,1.025,43.732173529412
Gonzaga,123.3,96.8,0.9417,25–8,25,33,55.7,47.5,30.9,28.6,13.2,18.2,32.7,26.4,70.5,57.8,49.1,34.4,30.2,8.3,8.1,61.9,48.5,33.5,40.6,70.9,77.32102564102563,80.8835,2.5163999999999995,2025,-0.08599999999999985,0.276315789,60.90684000000001,,80.1,72.8,1.215,0.977,25.741381818182
