Creighton,117.3,97,0.8989,20–11,20,31,58,50,27.1,24.2,15.4,15.8,21.8,24.7,73,59.3,50.1,37.6,33.2,6.1,8.6,58.4,50.7,44.7,37.4,72.3,77.28480753480754,80.21350000000001,1.6952609478104375,2018,-0.7640000000000001,-0.723684211,48.7458,,74.9,72.9,1.142,1.022,32.807412903226
Butler,115.4,95.5,0.8981,20–13,20,33,53.8,52,26.3,35.1,15.7,19.8,27.3,24.7,69.8,54.1,49.6,35.6,37.4,8.4,8.7,47.9,50.5,37.2,37.5,69.4,76.65520134228187,79.7735,1.613999999999999,2018,-0.07699999999999974,0.388157895,52.74264,,77.1,74.2,1.108,1.019,35.1936
Houston,114.6,95.1,0.8952,26–7,26,33,53.9,45.8,32.2,41.1,17.8,19.4,34.7,25.8,68.4,51.4,43.8,38.7,32.7,9.3,6.7,54.1,51.5,37.7,37.7,69.4,75.56005788712012,78.4965,2.12472516490106,2018,-0.17500000000000027,-0.059210525999999986,24.411400000000004,,71.7,70.8,1.132,0.949,20.99516969697
Auburn,117,97.1,0.8951,25–7,25,32,51.8,49.5,39.9,38.4,16.7,20.8,33,28.3,73.5,49.4,47.1,36.6,35.4,15.4,9.3,53.3,52.2,43.1,39.4,73.7,75.84137931034482,79.02099999999999,1.24109643857543,2018,-0.4159999999999999,-0.5460526320000001,58.94116,,78.6,72.7,1.135,0.998,25.991284375
Kentucky,115.1,95.7,0.8931,24–10,24,34,51.7,46.9,42.8,32.2,18.6,17.1,35.6,31.3,69.7,50.9,48.4,36.1,29.9,13.9,8.9,49.5,52.6,26.2,42.2,70,78.862312980186,81.523,0.18943788757751556,2018,0.6379999999999999,0.842105264,95.96164000000002,,69.7,69,1.096,1.004,31.972791176471
Penn St.,112.5,93.7,0.8912,21–13,21,34,52.3,48.4,31.1,33,17.6,19.9,31.5,27.5,68.4,49.8,46.5,38.4,34.9,13.9,9,50.3,49.7,32.7,33,69.1,77.45030674846626,80.565,1.513297340531893,2018,0,0,66.41659999999999,,69.6,70.9,1.084,0.972,28.307994117647
Seton Hall,116.5,97.4,0.8869,21–11,21,32,52.8,49.9,34.6,28.9,17.9,17.9,34.2,28.5,71,52,49.8,36.4,33.4,9.2,8.2,55.5,48.4,32.8,37.4,70.7,78.0338144329897,80.95700000000001,2.043408681736347,2018,-0.0129999999999999,0.276315789,61.136880000000005,,69.3,73.2,1.105,1.026,32.678075
Clemson,111.6,93.7,0.8819,23–9,23,32,52.7,47.6,34.1,27,17.9,17.7,27.4,26.7,67.1,51.2,44.3,36.6,35.5,13.3,11,52.2,47.8,40.6,37,67,77.35687732342008,80.3135,2.021995600879824,2018,0.4480000000000002,0.842105264,54.866119999999995,,75.7,70.3,1.083,0.973,31.364809375
TCU,120.4,101.1,0.8818,21–11,21,32,56.9,52.7,34.1,30.7,17.7,17.6,34.5,25.9,70.3,55.2,50.4,40,37.9,9.4,10.8,62.6,57.6,35.2,35.9,70.1,78.0771873105678,81.0485,2.036392721455709,2018,-0.913,-1.059210526,29.047280000000004,,70.8,72.9,1.159,1.06,31.45829375
Wichita St.,120.4,101.5,0.8769,25–7,25,32,55.3,49.3,35.1,33.1,16.4,16.4,35.2,22.7,69.9,53.8,45.8,38.5,36.3,11.4,9,63.8,44.2,39,40.4,70.2,77.80257154707589,80.4005,2.303060612122424,2018,-1.236,-1.546052632,38.19884,,73.8,72.6,1.178,1.013,24.124659375
Miami FL,112.6,95.5,0.8692,22–9,22,31,53,48.8,29.1,28.4,16.5,18.9,29,28.3,68.1,52.2,48.7,36.3,32.6,10.7,9,48.6,52.6,36.5,35.5,68.3,77.11371914204774,81.18099999999998,1.2493999999999996,2018,-0.757,-1.059210526,81.65232,,66.3,71.7,1.081,0.992,28.510435483871
Texas A&M,110.3,93.6,0.8685,20–12,20,32,51.1,46.4,32,29,19.2,15.9,34.3,28.3,70.6,52.1,45.1,32.7,32.4,15.1,10.4,55.8,57.1,33.2,37.6,70,78.78850102669406,81.91400000000002,1.5511795281887242,2018,1.016,1.09868421,82.2006,,66.7,68.1,1.062,0.988,33.417371875
Missouri,113,96.3,0.8628,19–12,19,31,54.5,46.6,38.2,29.4,20.7,16,30.8,28.3,67.2,50.8,45.6,39.2,32.3,11,12.1,56.2,46.7,45.5,36.4,66.8,77.94279315960911,81.2375,1.8051999999999997,2018,-0.665,-0.723684211,45.40248000000001,,74.6,72.9,1.084,1.007,29.72505483871
Arizona,117.4,100.1,0.8622,27–7,27,34,56.6,49.3,37.6,31.8,17.6,16.7,33.2,25,68.7,56.6,47.4,37.7,35.2,12.1,6.8,52.9,50.2,32.2,35.2,68.5,78.63556090708408,83.38,1.5095057034220534,2018,-1.1499999999999997,-1.546052632,82.72707999999999,,76.1,73.2,1.16,1.021,22.507841176471
Kansas St.,112.3,95.8,0.8615,22–11,22,33,53.5,49.5,33.6,36.6,17.2,21.4,26.1,32.2,66.6,54.6,49.3,34.4,33.2,9.2,7.1,55.4,54.9,36.8,39.7,66.5,77.08186655751126,80.35199999999999,1.3444000000000003,2018,2.416,2.388157895,47.73012000000001,,74.3,74.2,1.082,1.015,31.680818181818
Texas,108.6,92.7,0.8606,19–14,19,33,49.8,47.9,33.2,26.1,17.1,18.3,29.4,29.5,67,51.4,47.1,31.5,33,12.7,7.8,44.8,48.5,38.2,34.9,66.7,77.74326270314752,81.51500000000001,0.9571999999999998,2018,-0.672,-0.611842105,74.62504000000001,,66.8,71.7,1.036,0.985,36.484154545455
Maryland,114,97.4,0.8593,18–13,18,31,54.3,47.5,37.9,24,20.4,16.3,31.4,28.2,66.5,53.9,45.6,36.8,33.8,11.5,10.7,55.3,51.8,36,38.2,67.5,77.82902625594377,81.1995,1.2077999999999998,2018,0,0,77.16087999999999,,76,73.8,1.092,1.004,31.142561290323
Louisville,111.7,95.7,0.8554,20–13,20,33,52,46.8,32,29.8,16.7,18.9,29,31.3,70,50.1,45.2,37,33.3,15.3,8.2,50.1,44.2,35.1,34.2,70.8,78.31007281553397,81.925,1.6636000000000002,2018,0,0,81.83783999999999,,73.7,70.7,1.074,0.995,32.610972727273
Oklahoma,115.9,99.3,0.8554,18–13,18,31,53.8,51.2,33.1,25.6,17.3,17.1,27.9,30,76.8,53.4,49.5,36.3,36.1,11.1,11.5,50.4,48.4,40.9,37.2,77,77.89491799959507,81.03400000000002,1.2530481710973413,2018,-0.645,-0.611842105,70.86896,,74.8,70.8,1.101,1.056,35.19325483871
Arkansas,117,100.3,0.8546,23–11,23,34,54.2,50.2,37.3,41.4,15.3,19.4,29.4,31.6,71.4,51.4,48,40,35.5,13.6,8.9,49.9,54.8,32.1,41.5,71.1,77.14130879345603,80.62150000000001,2.1087347591445136,2018,-0.5670000000000001,-0.90131579,39.342600000000004,,67.8,72.5,1.125,1.047,30.695202941176
Saint Mary's,119.2,102.4,0.8516,28–5,28,33,58.5,48.8,31.2,25.6,15.1,15.1,27.7,23.1,63.9,57.4,49,40.4,32.3,7,8,55.7,48.9,35.1,30.1,64.9,77.53295011291314,81.152,2.2228000000000003,2018,0,0,29.106960000000004,,77.5,72.1,1.196,1.002,13.018527272727
Florida St.,114.5,98.4,0.851,20–11,20,31,53.9,48.9,36.1,30.7,17.6,19.1,33.2,30.1,72.6,54.6,45.5,35.1,36.4,13.3,7.6,52.2,49.2,36.9,37.6,73,78.49590331831217,81.2,1.6072785442911415,2018,2.032,2.388157895,59.860119999999995,,68.5,72.5,1.11,1.011,29.762858064516
Nevada,118,101.5,0.8497,27–7,27,34,54.9,49.2,37.1,30.7,13.9,18.2,27.4,29.1,70.8,51.6,50.7,39.8,31.2,11.1,7.9,58,49.6,40.4,39.5,70.9,78.30232084690553,79.0695,2.1612,2018,1.2169999999999999,1.09868421,57.08148,,74.7,71,1.161,1.018,19.663241176471
Virginia Tech,114.4,98.4,0.8497,21–11,21,32,57.5,49.9,36.5,28.7,16.9,18.4,23.5,29.1,70,57.3,48.6,38.5,34.5,6.7,11.2,58.6,54.2,40.1,43,70.3,76.78976930792379,78.86000000000001,1.7854,2018,-0.72,-0.723684211,75.53756,,71,69.8,1.127,1.015,29.947496875
Oklahoma St.,112.4,96.8,0.8479,19–14,19,33,50.4,50.2,31.2,35.5,18.8,20.2,34.2,30.9,70.5,49.5,47.4,34.6,37,10.7,7.6,52.7,52,38.7,34.8,69.7,77.76517150395777,80.37299999999999,1.9379875975195042,2018,0,0,46.33295999999999,,76.2,72.6,1.075,1.028,33.236506060606
USC,114.3,98.5,0.8469,23–11,23,34,53.6,50.7,29.8,26.5,15.3,19.3,30,28.9,68.6,52.2,49.6,37.4,34.8,11.9,7.6,55.9,53.3,36.2,39.9,68.9,78.15049140049139,82.13749999999999,1.86622675464907,2018,0,0,84.28159999999998,,72.2,69.4,1.115,1.016,22.139185294118
Baylor,110.2,95.2,0.8433,17–14,17,31,51.4,47.7,32.4,30.8,19.6,17.1,35.3,29.4,68.3,50.9,46.5,35,33.1,11.9,10.7,52.6,58.8,30,38.3,67.4,77.90060362173038,82.007,2.0576000000000008,2018,0,0,41.003400000000006,,74,71.6,1.08,1.005,36.136248387097
Marquette,119.5,103.3,0.8423,19–13,19,32,56.6,53.7,28.4,38.3,17,17.7,27.3,29,70.3,52.1,53.7,41.5,35.9,9.6,8.5,55.6,54.8,44.6,34.3,70.2,76.55562359665238,80.84450000000001,1.223110755697721,2018,0,0,61.186040000000006,,79.6,74.8,1.142,1.104,34.371025
San Diego St.,110.6,95.7,0.8408,21–10,21,31,52,48.8,34.3,29.2,17,19.3,31.8,25.3,70.3,52.3,48.3,34.3,33.1,9.1,9,54.5,55.7,36.1,40.4,70,78.32312373225153,82.16999999999999,1.6078352988207083,2018,-0.5139999999999999,-0.638157895,61.723360000000014,,72.2,72.6,1.095,0.973,19.129370967742
Notre Dame,114.4,99.3,0.8359,19–14,19,33,51.6,50,31.6,22.3,14.8,16.6,30.8,28.5,66.2,49.6,47.7,36.4,35.9,9.3,10.7,55.1,55.5,39.6,37.4,66.5,77.59786548530005,80.3065,1.9945999999999997,2018,0,0,62.79784,,75.9,70.2,1.117,1.032,31.613457575758
Arizona St.,117.2,102.1,0.8301,20–11,20,31,53.9,50.7,41.9,32.3,14.6,20.4,28.1,30.7,72.6,53.3,50.4,36.4,34.1,9.9,9.8,50.6,57.1,40.7,39.9,72.9,76.21546849757672,80.009,1.7951180472188875,2018,0,0,53.907920000000004,,73.8,72.4,1.141,1.029,22.862174193548
Nebraska,110.1,96.2,0.8252,22–10,22,32,49.4,47,38.4,26.4,16.3,18.3,30.2,33.7,68.3,47.9,46.5,34.9,32.1,12.9,9.4,54.7,47.5,35.2,29.4,68.9,77.44330543933054,80.67149999999998,1.9855913548128874,2018,0,0,67.39048000000001,,71.7,67.2,1.06,1.002,28.67275625
Syracuse,106.3,93,0.8231,20–13,20,33,47.2,46.8,40.2,31.3,19.1,19.6,35.1,29.3,64.5,46.7,44.8,32.1,32.8,17.9,8.8,48.2,74,33.5,43.8,64.5,80.09956709956708,82.6215,0.9607921584316867,2018,1.415,1.361842105,81.2712,,74,74.3,1.03,0.984,29.151372727273
Rhode Island,110.2,96.5,0.8215,25–7,25,32,51.5,50.1,30.5,40.7,15.5,22.9,31,27.5,69.1,51.1,50.3,35,33.1,9.5,7.4,54.4,48.5,31.9,30.4,69.9,75.66036960985625,78.3415,2.1706682673069224,2018,0.399,0.09868421000000005,56.57904,,70.7,73.4,1.097,0.978,19.270146875
Boise St.,109.5,95.9,0.8213,22–8,22,30,54.2,48.6,30.5,29.2,18.7,16.3,29,18.3,70.1,52.3,48.3,37.9,32.8,5.8,8.4,48,51.7,41.9,37.1,69.8,77.95150259067358,81.34649999999999,1.9937962777666587,2018,0,0,22.47324,,73.8,73.6,1.086,0.966,17.70773
Davidson,116.7,102.5,0.8164,21–11,21,32,57.7,51.2,24.5,28.6,14.5,16.2,22.7,23.4,65,56.8,50,39.1,35.2,6.2,8.5,61.6,52.3,48.2,42.5,65.4,78.13018986021281,80.757,1.7438975590236097,2018,-0.55,-0.506578947,20.88488,,79.7,67.7,1.161,1.026,18.1854625
N.C. State,114.8,101.1,0.8118,21–11,21,32,53.3,51.5,33.9,32.6,16.9,20.7,33.6,31.9,72,52.1,53.5,37.2,31.6,9.5,9.8,55.2,50.6,34,32.1,72.8,76.42729488220958,80.51100000000001,1.734199999999999,2018,-0.5980000000000001,-0.611842105,43.838280000000005,,70,69.7,1.123,1.03,28.4280125
New Mexico St.,106.9,94.2,0.8107,25–5,25,30,51.8,45.5,29.1,33.6,17.4,19.3,34.2,22.8,69.8,52.3,45,34,30.8,8.5,6.4,48.8,41,36.4,37.2,69.3,75.44287222808869,78.88400000000001,2.012355681588009,2018,-0.41300000000000003,-0.506578947,16.866680000000002,,64.3,72.1,1.078,0.923,14.545596666667
Middle Tennessee,109,96.1,0.8098,23–7,23,30,52.4,48.8,30.7,41.8,18.4,19.5,31,22.5,67.7,51,50.2,36.8,31,6.9,7.3,52.4,51.8,33.7,38.2,67.7,76.38355883558836,80.09149999999998,2.295377226335801,2018,0,0,16.331800000000005,,74.5,71.6,1.082,0.971,18.068473333333
Mississippi St.,108.8,96.1,0.8065,21–11,21,32,52.2,48.3,32.2,31.2,19.3,19.9,31.5,30.4,68.6,56,47.3,30.6,33.2,15,8.4,48.4,48.6,37.6,39,69,77.28332653893192,81.10599999999998,1.073985202959408,2018,0,0,72.73736,,68.3,69,1.057,0.984,26.018959375
Alabama,107,94.8,0.8009,19–15,19,34,51.6,47.2,41.5,36.8,20.1,18.7,29.1,30.6,70.3,53.2,46.8,32.5,31.9,14.9,10.6,49.5,48.1,35.6,37.1,70,78.0966173789751,80.946,0.744130042143287,2018,0.483,0.388157895,73.91351999999999,,67.2,68.1,1.03,0.996,30.311808823529
LSU,114.8,101.9,0.7975,17–14,17,31,54.6,52.7,32,32.9,16.6,19.6,29.6,31.2,69.1,55.7,52.7,35.3,35.1,9.4,9.9,51.3,47.7,40.1,40.8,69.2,76.87551953449709,80.46149999999999,1.5811486892135287,2018,0,0,46.953480000000006,,73.4,68.9,1.118,1.066,29.569816129032
Providence,108.7,96.5,0.7972,21–13,21,34,49.6,50.1,39.2,31.4,17.6,18.9,29.4,28.9,69.5,49.5,51.3,33.3,32.1,10.1,9.1,53.7,48.6,33,36.5,68.3,77.67356783919598,80.31,1.8938424630147943,2018,-0.516,-0.611842105,60.94916,,70.3,73.7,1.042,1.027,34.553570588235
Loyola Chicago,109,96.8,0.7966,27–5,27,32,57.8,47.3,33.2,25.7,18.8,20,22.1,25.9,65.9,56.5,46.3,40,32.6,6.8,9.2,59.4,51,35.7,36.4,66.5,76.466447097571,78.499,1.802678928428627,2018,3.2190000000000003,3.361842105,16.801360000000003,,72.5,70,1.088,0.942,14.914125
UCLA,114.7,101.9,0.7959,21–11,21,32,53.8,49.4,35.9,29.5,16.2,14.7,28.6,27.2,71.5,51.3,47.4,38.3,34.9,10.1,6.9,53.2,51.2,39.9,39.6,71.6,78.80645812310797,83.03349999999999,1.4374000000000007,2018,0,0,78.71068,,72.2,70,1.119,1.043,25.31048125
Georgia,107.4,95.5,0.7942,18–15,18,33,47.5,45.6,40.1,27.7,19.2,14.5,34.8,28.9,65.4,47.4,43.1,31.8,33.2,12.7,8.6,52.4,44.6,34.6,37.6,65.6,78.22492836676219,80.645,1.7102579484103178,2018,0,0,64.07384,,69.9,72.9,1.027,1.006,31.856760606061
South Dakota St.,114,101.6,0.7899,24–6,24,30,54.5,50.2,35.8,25.5,13.8,14.3,24.7,22.9,72.1,51.2,49.8,39.2,33.8,5.6,8.2,45.6,43,43.5,37.7,71.4,76.86465863453815,80.09649999999999,2.11735305877649,2018,-0.28,-0.506578947,2.9234400000000025,,76.4,71.4,1.142,1.036,15.634326666667
Louisiana,112.3,100.3,0.7858,25–6,25,31,53.1,48.9,38.5,35.5,18.2,19.6,35.5,27.7,72,52.8,47.9,35.8,34,11,7.9,62.9,43.7,39.3,32.8,71.4,76.64714344430743,78.7615,2.145770845830834,2018,0,0,32.22955999999999,,75.8,69,1.135,0.987,11.965167741935
Utah,110.6,98.8,0.7854,19–11,19,30,54,48.3,34.9,30,17.7,17.8,24.4,28.9,67.7,53.2,46.6,36.6,34,9.9,10.3,61.9,46.6,45.6,38.5,67.3,76.96722671644888,81.8925,2.1653999999999995,2018,0,0,22.707160000000002,,76,72.1,1.081,1.011,22.838183333333
Western Kentucky,112.5,100.5,0.7854,23–10,23,33,54.4,49.6,41,23.2,16.8,18.5,28.7,29,69.9,54.6,46.7,35.9,36.3,9.7,8.2,47.6,53,26.9,36.9,69.7,76.75123051681706,79.58,1.7865999999999995,2018,0,0,42.51656,,70.7,72.8,1.115,1.007,19.052912121212
Old Dominion,107.2,95.9,0.7826,25–7,25,32,50.7,47.7,33,30.3,15.5,21.6,32.3,26.2,66.6,49.3,45.6,35.7,33.8,13.6,7.2,57.2,59,33.8,41.1,66,77.46742149113437,79.7295,1.9590245852488501,2018,0,0,26.59627999999999,,69.2,67.6,1.093,0.936,12.46818125
St. John's,106,95.3,0.7727,15–17,15,32,49.2,50.3,30.4,34.4,16.4,22.2,23.6,32,71,48.8,46,33.3,37.4,15.5,6.1,48.8,58.9,35.4,42.8,70.5,77.78981147212194,80.734,1.6518696260747858,2018,0,0,59.57392000000001,,74.3,73.9,1.011,1.016,33.969359375
Oregon,110.5,99.4,0.7716,22–12,22,34,52.7,49.8,30.2,36.8,16.9,19,30.9,26.4,69.2,52.6,47.6,35.2,35.5,12.8,8.5,56,50.6,42.5,39.7,68.2,77.78869170449858,80.01400000000001,1.3364018411046636,2018,0,0,75.48935999999999,,76.4,75.6,1.101,1.014,20.221144117647
South Dakota,108.4,97.9,0.7634,22–8,22,30,52.5,48.2,35.4,29.3,15.8,20,29.7,27.2,71.9,51.9,47.2,36,33.3,4.2,8.3,45.7,46.1,31.6,36,71.3,77.01649824706126,79.7005,1.818963792758551,2018,0,0,8.593320000000002,,75.5,73.6,1.107,0.975,14.921116666667
Buffalo,113.6,102.6,0.7634,25–8,25,33,54.8,48.5,30.3,40.4,16.6,18.2,32,28.6,73.8,54.2,47.7,37.2,33.3,10.9,9.8,54.6,44.2,40,34.1,74,76.58563873067537,80.16950000000001,1.7509003601440583,2018,0.588,0.75,10.890640000000003,,69.6,74,1.135,1.025,14.057348484848
Fresno St.,109.5,99.1,0.7591,19–11,19,30,54.5,49.6,38.4,39,17.4,18.8,26.6,24.6,68.3,52.7,46.7,39,36.8,9.2,7.9,46,50.6,30.5,34.2,67.7,77.01790384228525,79.682,2.2435025989604167,2018,0,0,25.6734,,70.2,74.2,1.094,1.003,16.727556666667
Georgetown,110.3,100,0.7554,15–15,15,30,51.8,50.8,38.3,28.3,20.7,17,31.3,26,71.7,50.1,49.9,36.6,34.8,9.8,9,65.3,55.9,35.1,39.8,71.4,77.91540480516859,80.67349999999999,1.5118976204759051,2018,0,0,62.01380000000001,,77.5,74.3,1.063,1.037,30.016353333333
Indiana,108.7,98.6,0.7543,16–15,16,31,51.1,50.8,36.4,32.2,18.2,19.7,31.8,29.5,67.6,52.5,48.4,32.2,36.7,12.1,10.6,54,52.3,34.1,36.5,67.7,76.75388389206867,78.9545,1.8956417433026793,2018,0,0,62.08556,,65.7,70.4,1.052,1.028,30.164470967742
South Carolina,104.5,94.9,0.7518,16–16,16,32,46.2,49.3,42.8,43.1,19.7,21,33.6,27.5,69.6,43.5,48.7,33.8,33.5,9.5,14.8,56,51.2,37.5,37.7,69.8,77.42758199225914,81.381,1.4497100579884026,2018,0,0,29.73484,,69.9,73.7,0.998,0.995,30.313859375
Northwestern,108.9,98.9,0.7517,14–17,14,31,49.5,51,29.1,37,17.8,19,29.4,27.7,65.1,47.1,48.9,35.4,36.2,13.1,9.8,57.1,60.1,39.3,38.2,65.5,77.92165528324631,80.1815,2.066613322664533,2018,0,0,54.88736000000001,,74.8,71.2,1.041,1.021,31.679574193548
Wisconsin,108.3,98.4,0.7507,15–18,15,33,50.9,51.2,32.7,30.2,16.8,18.4,28.4,27.7,63.5,51.2,50.6,33.5,35,9.7,10.8,51.8,47.4,36.4,30.3,63.9,77.84120624209193,81.145,1.0609878024395125,2018,0,0,57.228680000000004,,69.9,75.3,1.05,1.036,33.36133030303
Murray St.,111.1,101.2,0.7452,24–5,24,29,55.2,46.9,37.1,30.2,17.3,18.2,32.5,27.2,67.7,54.5,47.2,37.4,30.8,8.2,9.7,53.3,41.5,39.7,35.6,68,76.2824801142158,79.9625,1.887177435487097,2018,-0.269,-0.506578947,0.19996000000000289,,72.8,72.2,1.143,0.976,10.369320689655
St. Bonaventure,110.4,100.6,0.7444,25–7,25,32,52.3,48.9,39.9,39.3,16.3,20.4,30.1,29.6,69.2,48.5,49.6,39.8,32,11.1,10,53.9,56.8,33.7,42.6,70.4,76.517171306645,78.956,2.208841768353672,2018,-0.379,-0.638157895,5.279360000000002,,75.4,71.7,1.109,1.01,18.4990125
Boston College,112.4,102.6,0.7406,19–15,19,34,52.5,51.5,31.2,27,18.4,17.7,30.3,26.1,70.2,51.3,49.5,36.2,36.3,8.9,8.4,52.5,51.6,39.8,40.7,71,78.12312068264931,81.422,1.1887999999999996,2018,0,0,26.926920000000006,,73.9,74.6,1.082,1.049,29.8288
SMU,108.7,99.4,0.7366,17–16,17,33,52,49.5,30.5,30.6,18,21.7,32.7,31.7,64.4,48.7,48.6,37.9,33.8,9.9,10.1,58.2,63.8,40.4,43.4,65.4,76.57557436517531,79.142,1.4837032593481294,2018,0,0,55.89864,,68.6,68.1,1.078,0.994,22.194227272727
BYU,106.9,97.8,0.7356,24–10,24,34,54.4,51.4,38.3,27.8,17,18.5,22.5,22.4,67.4,55.2,51.9,35.2,33.7,11,8,58.8,51.4,34,38.3,68.4,77.14758113900797,80.23549999999999,1.3140743702518987,2018,0,0,48.64092000000001,,75.3,66,1.086,0.986,17.152788235294
Wake Forest,110.7,101.5,0.7306,11–20,11,31,50.5,51.5,31.9,39,18.8,17.5,30.5,27.7,69.9,47.4,48.1,37.4,37.7,10.4,9.5,53.9,57.1,35.3,40.1,70.7,77.34366492146599,81.6455,1.5966,2018,0,0,59.35211999999999,,73.8,73.2,1.049,1.064,29.722619354839
