Kansas,120.5,91.3,0.9605,29–4,29,33,55.9,45.3,39,37.2,17.8,19.1,32.2,28.8,69.2,52.2,43.3,42.2,33,10.2,8.8,54.9,48.7,33.4,32.2,70.1,77.28072682727644,80.733,1.8632273545290943,2016,0,-0.28947368399999984,80.77599999999998,,70.6,71.9,1.141,0.961,35.686712121212
Villanova,118.9,90.4,0.959,29–5,29,34,54.3,46.3,34.3,31.4,16.4,20.4,28.6,28.7,67.7,56.4,43.9,34.4,33.5,9.7,6.8,60.7,57.3,43.8,37.5,67.3,77.35766721044044,80.028,1.7087165133946418,2016,2.7,3.671052632,81.55480000000001,,77.7,66.3,1.133,0.938,30.778408823529
Virginia,119.5,91.9,0.9535,26–7,26,33,54.4,48.7,32.4,33.7,15.3,19.7,30.6,25.9,61.2,51.9,46.5,40.5,34.9,9.5,5.8,55.7,48.2,28.1,37.3,61.6,77.77733722871453,80.25349999999999,1.984596919383876,2016,-0.1,-0.28947368399999984,74.30156,,75.4,69.6,1.146,0.972,36.203045454545
Michigan St.,121.4,94.8,0.945,29–5,29,34,56,42.6,30,34,17.5,14.2,37.2,24.2,66.9,51.1,41.3,43.4,30.2,13.2,8.4,71.4,48.7,35.3,32.5,67.6,77.18155854753164,80.04750000000001,1.8176,2016,-2.3,-2.328947368,59.573919999999994,,73,71.7,1.183,0.94,26.635108823529
West Virginia,115.4,90.2,0.9444,26–8,26,34,50.2,48.8,46.1,54.8,19.6,25.5,41.9,27.2,70.8,50.7,48.2,32.9,33.2,8.1,8.8,54.2,50.6,30.6,36.1,70.9,77.29879419578991,80.62699999999998,1.7237447489497897,2016,-1.5,-1.848684211,46.477199999999996,,67,71.3,1.112,0.935,34.849155882353
Kentucky,122.3,95.8,0.9431,26–8,26,34,53.7,44.9,38.3,41.4,16.1,17.9,37.8,31.7,68.1,52.8,43,37,33,13.9,7.5,50.5,39.8,31.4,29.8,68,76.71565040650407,81.335,0.9562087582483505,2016,-0.8,-0.5460526320000001,92.39724000000001,,68.3,69.9,1.157,0.991,28.157655882353
North Carolina,120.1,94.3,0.9417,28–6,28,34,52.1,47.4,32.2,29.7,15.4,18.6,39.8,29.9,70.7,53.9,43.7,31.4,36,11.3,6.5,58.5,45.7,26.7,35.6,72.3,77.84156378600824,81.6225,1.8544291141771638,2016,1.9,1.7105263160000002,90.9376,,73.8,69.9,1.164,0.984,32.037017647059
Oklahoma,117.6,92.8,0.9384,25–7,25,32,54.5,46.4,33.6,27.3,18,17.6,30.5,29.8,71.3,48.1,44,42.6,34,12.7,9.2,52.6,41.8,40.7,35,71.1,77.01373513735138,80.3845,2.1583683263347324,2016,1.8,1.6710526319999999,57.714079999999996,,72.8,67.8,1.114,0.976,35.835115625
Purdue,116.6,92.8,0.9325,26–8,26,34,53.7,44.3,35.1,27.7,17.5,13.8,35.3,23.3,67.9,52.9,43,36.8,31.3,11.6,7.9,64,51.3,35.5,33,68.8,78.54218337060377,82.51799999999999,1.5177035407081414,2016,-1.4,-1.157894736,66.45132000000002,,74.2,70.7,1.141,0.948,26.892114705882
Louisville,112.2,89.5,0.9308,23–8,23,31,51.9,44.7,31.8,40.5,17.1,21.6,38.5,29.2,66.4,51.9,42.8,34.7,32.1,14.2,6.9,48.4,51.5,29,35.3,67.2,78.21752265861028,82.08850000000002,1.425685137027406,2016,0,0,67.69132,,69,68.8,1.128,0.92,31.034122580645
