Kansas,120,88.6,0.9704,32–2,32,34,55.1,43,42.4,31.2,18.5,20.2,38.2,31.7,69.5,52.3,40,40.9,33,15.8,9.2,60,55.6,30.4,31.9,68.4,77.19768403639374,81.16850000000001,1.424684936987398,2010,-2.3,-2.289473684,85.28983999999998,,70.1,67.7,1.168,0.912,33.083402941176
Duke,119.1,88,0.9701,29–5,29,34,50.3,43.9,37.9,34.5,16.4,21.9,40.4,32.5,67.5,46.8,44.4,38.2,28.2,10.1,9.6,52.6,49.1,32.8,24.7,67.2,78.98981047483186,82.0225,2.0265946810637856,2010,2.5,2.710526316,88.0548,,76.3,68.5,1.155,0.914,31.735258823529
Syracuse,116.7,89.8,0.9532,28–4,28,32,57.3,46.1,37.4,25.3,21.1,22.7,37.2,35,71.5,57.2,45.9,38.5,31,17.9,5.7,64.4,64.4,29.9,40.4,71.5,78.17655482815059,80.458,1.8044000000000011,2010,-0.4,-1.2894736839999998,56.086920000000006,,67.1,63.8,1.14,0.936,28.835109375
Wisconsin,114.9,89.1,0.949,23–8,23,31,51.6,46,32.3,36.6,14.7,20.1,30.4,25.8,59.9,49.9,44.6,36.1,33.4,10.1,7.2,54.1,47.3,39.8,25.6,60.4,76.02289452166804,79.661,1.9245698279311738,2010,-0.5,-0.5460526320000001,73.32652,,73.5,69.1,1.116,0.929,31.07365483871
Kansas St.,115.5,90.1,0.9456,25–7,25,32,50.6,46.9,52.1,47.3,20.2,23.6,41,33.2,71.7,49.2,45.6,35.7,33.1,12.5,8.8,55.7,52.2,32.2,29.8,71,76.71301652892562,80.7285,1.7170038053274586,2010,0.7,0.6710526319999999,43.294720000000005,,66.5,69.3,1.1,0.958,35.3000375
Kentucky,114,89.1,0.9445,32–2,32,34,53,43.5,43.5,27.7,20.5,19.9,40.8,32,70.1,53.8,41.4,34.1,31.7,17.8,7.6,52.6,46.9,29.9,33.9,69.5,78.67474830491062,81.805,0.8514594162335067,2010,0.4,-0.28947368399999984,90.24628,,67.9,70.1,1.12,0.922,24.372738235294
Ohio St.,116.2,91.5,0.9398,27–7,27,34,56.4,47.4,35.7,26.8,17.3,21.7,29.4,28.5,64.8,55.5,45,38.8,34.3,12,5.9,54.8,56,34.9,36.8,66.1,77.7960024726973,79.47699999999999,1.9754,2010,-0.3,-0.32894736800000013,77.42672,,68.9,70.6,1.136,0.937,30.605988235294
West Virginia,116.7,92.4,0.9361,27–6,27,33,49.3,47.7,38.2,40.6,18.1,20.9,42.4,31.2,63.7,48.8,46.6,33.6,33.3,11.3,6.9,62.1,52.5,35.5,31.5,63.7,78.33354166666665,80.15699999999998,1.752701080432173,2010,1.7,1.6710526319999999,69.37196000000002,,69.6,69,1.124,0.982,34.312336363636
BYU,116.4,92.5,0.9336,28–5,28,33,55.1,46.3,38.2,36.4,15.9,22,31,27,71.1,51.5,44.4,41.6,33.6,9.1,7.3,55.6,53.9,33.2,31.4,72,77.00495867768596,80.071,1.5609121824364869,2010,-0.3,0.09868421000000005,27.091279999999994,,78.6,67.5,1.162,0.924,21.606803030303
Purdue,109.8,87.3,0.9332,27–5,27,32,49.4,45.4,39.8,37.4,16.3,23.8,30.7,31.4,66.5,50.1,42.2,31.9,35.7,12.1,6.8,56.5,51.4,30.3,28.7,67.5,77.01270673658733,80.088,1.782599999999999,2010,0.8,0.4539473679999999,73.13820000000001,,72.6,71,1.069,0.916,29.1975625
