Gonzaga,125.3,89.6,0.9793,26–0,26,26,61,47.5,36.7,25.9,16.1,20.3,30.4,23.4,75.3,64,46.8,36.5,32.5,7.1,6.9,53.6,44.8,32.3,34.5,75.4,78.10826327660448,80.58,1.5282112845138056,2021,1.104,1.7105263160000002,80.76124,,72.6,70.3,1.224,0.918,24.177057692308
Houston,119,89.4,0.9641,23–3,23,26,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28,66,49.9,43,35.5,28.5,14.5,7.3,51.4,51.6,42.3,37.6,65.9,77.10587753430269,79.30150000000002,1.8427685537107426,2021,1.0520000000000005,1.6710526319999999,57.91123999999999,,74.3,65.2,1.157,0.884,18.856461538462
Baylor,123.3,93.5,0.9601,22–2,22,24,57.5,49.1,27,31.7,17.6,24.6,37.5,30.9,70.2,54.1,48.1,41.8,34,10.3,10,54.8,51.7,39.2,34.3,69.6,76.68403775133362,79.37,1.9666066786642666,2021,2.7369999999999997,2.710526316,57.41551999999999,,69.7,68.6,1.196,0.941,27.732641666667
Michigan,117.7,90.8,0.9518,20–4,20,24,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,67.5,53.3,42.3,38.7,33.5,10.6,7,55.5,42.5,33.9,32.7,67.8,77.88884280381585,82.229,2.077953228063161,2021,0.4660000000000002,-0.28947368399999984,66.85583999999999,,77.8,74.9,1.122,0.962,35.153091666667
Illinois,117.4,90.8,0.9505,23–6,23,29,55.6,46.6,39.2,30.5,18.2,16.1,33,22.2,71.6,55.3,45.4,37.6,32.7,7,9.5,55.5,44.3,30.7,33,71.6,76.99572301425663,80.54750000000001,1.6274745050989812,2021,-1.5329999999999995,-2.289473684,73.109,,69.1,68.5,1.124,0.956,40.268510344828
Iowa,123.7,96.5,0.9456,21–8,21,29,54.6,48.3,32,22.6,13.3,16.3,30.7,28.6,71,52.4,45.8,38.6,34.8,11.6,7.9,63.8,59.8,39.8,39.6,70.9,77.91368246739805,81.65350000000001,1.6555377848860453,2021,-1.0619999999999998,-1.3289473680000001,61.21527999999999,,71.3,67.5,1.176,1.01,36.858013793103
Colorado,115.4,91.7,0.9336,22–8,22,30,52,47.7,29.9,28,16.8,19.8,30.9,25.6,66.2,50.3,46.5,36.7,33.3,7.8,7.9,51.3,47.6,35.8,34.8,67.2,77.44671712006546,80.306,2.2451509698060392,2021,-0.524,-0.15789473600000004,48.23668,,82.2,72.6,1.102,0.955,32.715403333333
USC,113.3,90.2,0.9323,22–7,22,29,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,67.5,52.1,42.2,34.8,34.2,13.4,7.1,50.3,52.9,31.2,35.3,68.1,79.3768292682927,82.58850000000002,1.679399999999999,2021,1.015,1.940789474,47.985079999999996,,64.7,72.8,1.089,0.948,32.689672413793
Florida St.,117.2,93.7,0.9291,16–6,16,22,54.4,46.5,32.7,36.3,20.2,19.6,35.7,31.4,70.4,52.1,44.2,39,33.3,14.6,7.5,51.9,49.4,35.5,40,71.2,79.59070341423282,82.065,1.9489795918367347,2021,0.27100000000000013,0.4539473679999999,53.52332,,73.8,74.1,1.11,0.989,27.749754545455
Ohio St.,121.4,97.1,0.9288,21–9,21,30,53.1,48.9,37.6,33.8,15.3,15,29.1,27.4,67.6,52.1,47.4,36.5,34.1,9.5,7.8,49.5,55,39.4,38,67.8,77.49979201331112,79.53649999999999,1.9628000000000005,2021,-2.0689999999999995,-2.328947368,71.65868,,76.3,70.6,1.136,1.042,39.464896666667
Alabama,110.7,88.6,0.9283,24–6,24,30,51.3,45.3,28.6,31.9,18.6,21.1,31.5,29.8,75.1,50.1,46.4,35.1,28.8,10.5,14.1,50.8,43.8,47.1,33.6,74.8,77.69466280513035,80.1515,1.8406318736252758,2021,-0.02699999999999969,-0.32894736800000013,70.27019999999999,,72,68.6,1.059,0.929,31.949496666667
San Diego St.,111.3,89.3,0.9264,22–4,22,26,52.7,46.7,34.3,32.7,16.9,22.5,29.9,24.4,66.9,50.5,44.6,37.5,32.8,10,8.2,53.7,60.2,39.5,45.5,66.9,76.55168905168905,79.793,2.3989202159568084,2021,-1.1639999999999997,-1.059210526,26.16744,,71.9,73.2,1.097,0.912,18.7972
Loyola Chicago,109,88.2,0.9195,22–4,22,26,56.3,46.7,30.7,22.4,18.5,21.6,26,21,63.5,58,45.5,35.7,32.5,6.9,8.5,59.9,45.2,37,34.4,64.8,76.14587212911235,79.58850000000001,2.2307538492301537,2021,0.8960000000000001,1.2763157889999999,11.05424,,73.3,70.1,1.102,0.873,16.051423076923
Wisconsin,111.5,90.3,0.9187,17–12,17,29,49.4,47.9,26.9,28.5,13.5,17.8,23.7,25.1,65.8,46.3,47.1,36,33,10.4,11,54.3,53,40.8,34.2,65.9,77.97265625,81.6375,2.316073570571771,2021,-0.02299999999999991,0.388157895,55.40988,,76.7,71.2,1.05,0.97,38.05614137931
