Gonzaga,119.8,88,0.972,32–1,32,33,58,41.6,38.2,26,15.9,17.7,29.9,25.4,70.9,58.4,40,38.2,30,10.7,6.7,52.8,42.9,32.6,31.8,71.8,78.51262842465752,82.62,1.7799559911982397,2017,1.76,1.7105263160000002,68.78224000000002,,73.8,65.8,1.193,0.863,19.455512121212
Villanova,122.2,92.2,0.9623,31–3,31,34,57.9,48.1,35.3,21.8,17.1,20.2,29.6,27.6,65.8,59.7,48.9,37,31.3,9.2,6.1,53.2,57.8,44.1,40.2,65.8,77.63638249325864,79.41299999999998,1.8453999999999997,2017,-1.57,-2.289473684,75.8368,,79.4,71.2,1.18,0.954,30.589088235294
Virginia,114.1,86.7,0.9592,22–10,22,32,52.9,45.7,25.7,34,15.6,21,28.7,24.2,60.1,50,45,39.3,31.2,14,7.7,57.2,50.5,33.2,39.7,60.3,77.40466058763931,79.894,1.561712342468494,2017,-0.39,-0.15789473600000004,71.08896000000001,,70.8,70.4,1.091,0.911,36.000403125
Kentucky,119.2,91.5,0.9544,29–5,29,34,53.2,47.4,41.7,34.7,16,19.4,34,27.2,74.8,53.4,48,35.3,30.7,12.9,7.1,51.5,43,31.6,32.7,74.6,77.43303846945074,81.5485,0.9354129174165164,2017,0.69,0.6710526319999999,86.53908,,70.2,67.3,1.144,0.953,30.847608823529
North Carolina,121,93.1,0.9532,26–7,26,33,52.3,48.5,33.1,31.4,16.4,18.7,42,25.1,72.1,51.1,46.7,36.7,34.2,9,10.1,59,47.2,30,39.4,72.7,77.93675808432256,81.40450000000001,1.9165999999999999,2017,3.02,2.710526316,88.12632,,70.7,72,1.165,0.979,35.525436363636
Florida,115.7,89.3,0.9516,24–8,24,32,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,70.5,49.9,45.5,36.3,30.7,12.2,7.8,47.5,40.6,36.2,31.5,70.4,77.26565108514191,80.777,1.9741948389677932,2017,1.03,1.453947368,70.37048,,72.6,70.7,1.102,0.937,33.961628125
Louisville,116.2,89.7,0.9515,24–8,24,32,51.4,45.1,34.8,39.8,16.1,19.8,36.3,28.7,68.9,50.2,44.4,35.9,30.9,15.3,7.9,48.7,48.2,32.4,35.6,69.7,78.30014253716143,82.03249999999997,1.5875175035007003,2017,-1.04,-1.3289473680000001,71.59555999999999,,68.5,69.1,1.117,0.948,35.79754375
West Virginia,116.1,89.8,0.9505,26–8,26,34,51.8,48.7,38.2,42.2,16.9,28.1,37.7,32.4,71.5,50.6,46.6,36.1,34.9,13.9,9.2,57.7,54,33,36.3,72.5,77.61949685534591,80.70149999999998,1.952599999999999,2017,-0.13,0.4539473679999999,43.64159999999999,,67.8,67.5,1.127,0.912,32.569235294118
Duke,121.1,94.9,0.9429,27–8,27,35,54.8,47.5,38.9,30.9,16.2,17.2,31.5,29.4,69.7,53.8,48.8,37.6,29.5,10.4,6.8,47.3,46.5,37.7,28.3,69.6,78.43100228263125,80.697,1.413565426170468,2017,-1.01,-1.3289473680000001,94.78224,,75.8,70,1.157,1.001,37.536354285714
Kansas,120.4,94.4,0.9426,28–4,28,32,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,71.4,53.2,45,40.5,35.7,11.5,9.6,55.1,49.9,35.5,33.4,71.6,77.17422790202342,80.91,1.763,2017,0.25,-0.28947368399999984,75.62904,,66.6,71.1,1.144,1.001,35.9986125
SMU,118.8,93.7,0.9387,30–4,30,34,54.7,45.7,36.5,24.5,17,18.3,37.5,26.3,63.8,51.2,43.5,40.6,32.2,11.4,8.5,62.5,55.9,36.3,45.3,65,78.47370583401808,79.495,1.8749749949990004,2017,-1.59,-1.059210526,64.74828,,69.5,69.1,1.167,0.937,22.057132352941
Wichita St.,116.9,92.8,0.9343,29–4,29,33,54.7,43.9,40.9,35.2,15.9,19.8,33.9,24.2,69.6,51,42.3,40.7,31,11.2,8.7,59,49.2,36.4,38.8,70.5,77.72167802385009,80.46900000000001,1.449559647718174,2017,-0.52,0.388157895,40.47168,,72.9,69.7,1.177,0.9,17.085457575758
Purdue,116.1,92.3,0.9333,25–7,25,32,55.7,46.7,34.3,22.7,18.4,17,30.9,24.5,70.1,52.5,45.8,40.6,32.3,6.1,8.9,64.9,49.1,38,33.2,70.5,76.99695802068545,81.8405,1.5549780087964815,2017,0.48,0.4539473679999999,67.52376,,76.4,71.2,1.13,0.947,29.595009375
Saint Mary's,118.3,94.2,0.9321,28–4,28,32,57.9,45.2,26.6,25.5,17.3,15.4,33.4,21.4,60.8,56.5,45.1,39.9,30.3,8.5,7.4,63.7,41.9,41.6,28.2,60.8,77.5763818070569,81.39250000000001,1.9573999999999994,2017,-0.46,0.09868421000000005,24.5664,,74.8,68.6,1.184,0.929,18.277109375
Baylor,116,92.5,0.9311,24–7,24,31,52.7,45.2,34.2,30.4,20.7,16.9,40,29.7,64.7,52.5,44.2,35.3,31.4,13.2,9.9,60.1,58.2,33.9,34.4,64.8,77.78545673076924,82.1085,1.9084732214228617,2017,0.28,0.1513157890000001,43.21492,,71.2,72.3,1.106,0.974,37.006690322581
Cincinnati,113.6,91.2,0.9259,29–5,29,34,51.7,44.7,32.5,29.6,15.2,20.8,35.8,29.6,65.4,51.8,41,34.3,34.1,14.7,8.2,58.7,52.4,36.4,36.8,65.7,77.6735803463552,80.5045,1.7199999999999993,2017,-0.1,-0.059210525999999986,72.2752,,68.3,73.6,1.131,0.924,23.088911764706
Michigan,121.6,97.9,0.9237,24–11,24,35,56.9,51.7,30.5,27.5,14.6,20.1,25.3,29.4,63.7,56.7,49.7,38.1,37.8,7.2,8,52.5,45.5,45.1,28.7,64,78.15403624382206,81.79100000000001,2.0072014402880582,2017,1.03,1.09868421,64.63944000000002,,77.5,68.1,1.162,1.018,31.881014285714
Wisconsin,113.5,91.5,0.9226,25–9,25,34,51.7,47.3,32,26.4,16.8,19.9,35.5,25.4,64.6,50.8,42.6,35.5,37.7,9.9,8.4,51.6,46.3,36.7,33.4,64.5,77.5317637507611,80.7615,2.055522268823647,2017,0.82,1.2763157889999999,56.74360000000001,,64.4,73.8,1.102,0.941,31.472876470588
Notre Dame,119.5,96.4,0.922,25–9,25,34,54,49,28.2,26.6,13.9,18.8,27.4,31,67.9,51.3,48.1,38.6,33.7,9.7,11.3,58.1,50.6,40.8,34.5,68.5,77.4000405515004,79.6225,2.0675864827034593,2017,-0.02,-0.15789473600000004,65.92224,,79.9,73,1.146,1.016,34.039438235294
Oregon,116,93.7,0.9209,28–5,28,33,55.6,46.1,34.4,26.6,17,20.1,32,29.8,68.8,54.8,45.8,37.9,31.1,17.7,9.9,58.4,48.6,39.1,37.2,68.5,77.42736588306208,81.0325,1.7791116446578634,2017,1.89,2.151315789,56.75812,,70.6,71.5,1.139,0.946,23.709042424242
Iowa St.,118.1,95.6,0.9191,23–10,23,33,54.8,49,27.6,25.7,14.1,20,26.1,32,70.6,51.2,47.1,40.2,34.8,8.9,9.3,53.8,50.7,39.5,35.6,69.6,76.81443298969072,78.43700000000001,2.5078984203159367,2017,-0.53,-0.15789473600000004,54.193039999999996,,69.6,70.2,1.125,1.001,39.145012121212
Oklahoma St.,125.1,101.4,0.918,19–12,19,31,53.8,52.8,37.8,45.6,18.3,20.8,38,32.2,72.6,50,52.5,40.3,35.5,8.1,10.8,51,51.2,36.1,34.3,73,76.34588477366255,80.0265,1.5335201120672406,2017,-0.92,-0.611842105,54.4254,,78.7,72.3,1.172,1.072,38.672796774194
Arizona,116.3,94.3,0.9177,30–4,30,34,53.7,47.1,41,29.2,17,17.7,33.3,26.2,67.3,51,47.9,39.8,30.6,8.9,7.9,52.6,53.2,30.8,36.6,67,78.74050888529887,83.44049999999999,1.1332,2017,0.02,-0.32894736800000013,71.92092,,75.8,69,1.133,0.972,25.710752941176
Florida St.,116,94.3,0.9154,25–8,25,33,53.9,47.4,37.7,37.3,16.3,19.8,34,30.4,72.4,54.1,45.1,35.6,34.4,13.6,7.2,49.4,48.4,31.3,36.1,72.6,79.16764527232233,82.425,1.2624,2017,-0.66,-0.8486842109999999,70.58116000000001,,69.2,71.4,1.139,0.985,32.386533333333
